candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,signal_close,overnight_high,overnight_low,overnight_midpoint,overnight_range_points,overnight_range_percentile,gap_from_prior_rth_close,atr,sweep_extreme,first_touch,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,same_bar_ambiguity,distance_from_midpoint_at_entry,instrument,timeframe,entry_window,entry_start,entry_end,execution_exit_variant,atr_cap_multiple,buffer_ticks,target_r,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,range_bucket,gap_bucket,entry_time_bucket,base_candidate_id,split,fees_only_pnl,normal_slippage_pnl
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-04 13:15:00-05:00,2025-11-04 13:15:00-05:00,2025-11-04 13:30:00-05:00,2025-11-04,short,overnight_range_breakout,25626.25,26105.5,25644.75,25875.125,460.75,0.8809523809523809,-368.75,61.30357142857143,25670.0,1,25626.25,2025-11-04 13:30:00-05:00,25645.0,stop,25645.0,25702.8795,25645.0,25598.125,-37.5,-40.24,-41.24,46.5,53.5,0.869159,0,-497.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-40.24,-40.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-06 10:30:00-05:00,2025-11-06 10:30:00-05:00,2025-11-06 10:45:00-05:00,2025-11-06,short,overnight_range_breakout,25325.25,25823.75,25616.75,25720.25,207.0,0.44642857142857145,-67.5,139.4,25514.0,1,25325.5,2025-11-06 11:30:00-05:00,25258.25,time_stop,25617.0,25499.75,25499.75,25064.125,134.5,131.76,130.76,204.5,90.0,2.272222,0,-789.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,131.76,131.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-07 10:30:00-05:00,2025-11-07 10:30:00-05:00,2025-11-07 10:45:00-05:00,2025-11-07,short,overnight_range_breakout,24869.75,25354.75,25062.0,25208.375,292.75,0.6349206349206349,-148.75,134.65,24981.25,1,24869.75,2025-11-07 11:30:00-05:00,24801.25,time_stop,25062.25,25038.0625,25038.0625,24617.2812,137.0,134.26,133.26,227.0,50.5,4.49505,0,-677.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,134.26,134.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-11 10:30:00-05:00,2025-11-11 10:30:00-05:00,2025-11-11 10:45:00-05:00,2025-11-11,short,overnight_range_breakout,25538.75,25768.75,25572.5,25670.625,196.25,0.40476190476190477,-107.75,64.3,25552.75,1,25538.25,2025-11-11 11:15:00-05:00,25572.75,stop,25572.75,25618.625,25572.75,25486.5,-69.0,-71.74,-72.74,104.5,106.5,0.981221,0,-264.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-71.74,-71.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-12 10:30:00-05:00,2025-11-12 10:30:00-05:00,2025-11-12 10:45:00-05:00,2025-11-12,short,overnight_range_breakout,25596.25,25830.5,25629.25,25729.875,201.25,0.42857142857142855,131.25,92.2,25622.25,1,25597.25,2025-11-12 11:30:00-05:00,25549.5,time_stop,25629.5,25712.5,25629.5,25548.875,95.5,92.76,91.76,200.5,29.5,6.79661,0,-265.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,92.76,92.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-13 10:30:00-05:00,2025-11-13 10:30:00-05:00,2025-11-13 10:45:00-05:00,2025-11-13,short,overnight_range_breakout,25294.25,25721.75,25434.5,25578.125,287.25,0.621031746031746,-148.5,146.4,25386.25,1,25294.25,2025-11-13 11:30:00-05:00,25176.25,time_stop,25434.75,25477.25,25434.75,25083.5,236.0,233.26,232.26,278.5,6.5,42.846154,0,-567.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,233.26,233.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-17 11:00:00-05:00,2025-11-17 11:00:00-05:00,2025-11-17 11:15:00-05:00,2025-11-17,short,overnight_range_breakout,24988.25,25362.0,24989.25,25175.625,372.75,0.7777777777777778,-108.25,130.14285714285714,25098.5,1,24988.5,2025-11-17 11:15:00-05:00,24989.5,stop_same_bar_conservative,24989.5,25151.1786,24989.5,24987.0,-2.0,-4.74,-5.74,90.0,166.5,0.540541,1,-374.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-4.74,-4.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-18 10:30:00-05:00,2025-11-18 10:30:00-05:00,2025-11-18 10:45:00-05:00,2025-11-18,short,overnight_range_breakout,24496.75,24959.75,24603.75,24781.75,356.0,0.7619047619047619,-169.75,171.7,24592.25,1,24496.75,2025-11-18 11:15:00-05:00,24604.0,stop,24604.0,24711.375,24604.0,24335.875,-214.5,-217.24,-218.24,233.5,340.0,0.686765,0,-570.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-217.24,-217.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-20 11:15:00-05:00,2025-11-20 11:15:00-05:00,2025-11-20 11:30:00-05:00,2025-11-20,short,overnight_range_breakout,24904.5,25265.0,24950.5,25107.75,314.5,0.6865079365079365,486.75,122.1875,25012.25,0,24905.0,2025-11-20 12:15:00-05:00,24450.75,time_stop,24950.75,25057.7344,24950.75,24836.375,908.5,905.76,904.76,1103.0,46.5,23.72043,0,-405.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,905.76,905.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-11-25 10:45:00-05:00,2025-11-25 10:45:00-05:00,2025-11-25 11:00:00-05:00,2025-11-25,short,overnight_range_breakout,24818.0,24986.75,24821.75,24904.25,165.0,0.3055555555555556,-78.75,139.04166666666666,24873.5,1,24818.0,2025-11-25 11:00:00-05:00,24822.0,stop_same_bar_conservative,24822.0,24991.8021,24822.0,24812.0,-8.0,-10.74,-11.74,88.5,8.5,10.411765,1,-172.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-10.74,-10.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-04 10:45:00-05:00,2025-12-04 10:45:00-05:00,2025-12-04 11:00:00-05:00,2025-12-04,short,overnight_range_breakout,25569.75,25732.5,25602.75,25667.625,129.75,0.16666666666666666,54.5,81.125,25635.75,1,25569.75,2025-12-04 11:45:00-05:00,25603.0,stop,25603.0,25671.1562,25603.0,25519.875,-66.5,-69.24,-70.24,129.0,161.0,0.801242,0,-195.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-69.24,-69.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-08 10:30:00-05:00,2025-12-08 10:30:00-05:00,2025-12-08 10:45:00-05:00,2025-12-08,short,overnight_range_breakout,25687.5,25833.0,25700.0,25766.5,133.0,0.1865079365079365,65.5,71.8,25724.25,0,25687.5,2025-12-08 10:45:00-05:00,25700.25,stop_same_bar_conservative,25700.25,25777.25,25700.25,25668.375,-25.5,-28.24,-29.24,75.0,30.5,2.459016,1,-158.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-28.240000000000002,-28.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-10 10:30:00-05:00,2025-12-10 10:30:00-05:00,2025-12-10 10:45:00-05:00,2025-12-10,short,overnight_range_breakout,25586.5,25746.25,25615.75,25681.0,130.5,0.1746031746031746,-55.75,69.5,25642.75,1,25586.25,2025-12-10 10:45:00-05:00,25616.0,stop,25616.0,25673.125,25616.0,25541.625,-59.5,-62.24,-63.24,72.0,81.5,0.883436,0,-189.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-62.24,-62.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-12 10:30:00-05:00,2025-12-12 10:30:00-05:00,2025-12-12 10:45:00-05:00,2025-12-12,short,overnight_range_breakout,25383.5,25733.75,25532.25,25633.0,201.5,0.43253968253968256,-155.0,109.6,25384.0,1,25383.75,2025-12-12 11:30:00-05:00,25186.25,time_stop,25532.5,25520.75,25520.75,25178.25,395.0,392.26,391.26,532.0,35.5,14.985915,0,-498.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,392.26,392.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-15 12:45:00-05:00,2025-12-15 12:45:00-05:00,2025-12-15 13:00:00-05:00,2025-12-15,short,overnight_range_breakout,25131.0,25408.75,25131.25,25270.0,277.5,0.5952380952380952,197.75,90.39285714285714,25181.0,0,25130.25,2025-12-15 13:00:00-05:00,25131.5,stop_same_bar_conservative,25131.5,25243.2411,25131.5,25128.375,-2.5,-5.24,-6.24,57.5,55.5,1.036036,1,-279.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-5.24,-5.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2025-12-17 10:30:00-05:00,2025-12-17 10:30:00-05:00,2025-12-17 10:45:00-05:00,2025-12-17,short,overnight_range_breakout,24913.5,25266.0,25025.5,25145.75,240.5,0.5158730158730159,49.75,117.05,25098.5,1,24912.5,2025-12-17 11:30:00-05:00,24812.5,time_stop,25025.75,25058.8125,25025.75,24742.625,200.0,197.26,196.26,280.0,36.0,7.777778,0,-466.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,197.26,197.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-02 10:45:00-05:00,2026-01-02 10:45:00-05:00,2026-01-02 11:00:00-05:00,2026-01-02,short,overnight_range_breakout,25375.0,25744.0,25449.25,25596.625,294.75,0.6388888888888888,231.75,152.33333333333334,25593.5,0,25375.5,2026-01-02 11:45:00-05:00,25341.5,time_stop,25449.5,25565.9167,25449.5,25264.5,68.0,65.26,64.26,163.0,103.5,1.574879,0,-442.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,65.26,65.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-08 11:00:00-05:00,2026-01-08 11:00:00-05:00,2026-01-08 11:15:00-05:00,2026-01-08,short,overnight_range_breakout,25635.25,25850.25,25671.0,25760.625,179.25,0.36507936507936506,-48.5,92.60714285714286,25686.75,1,25635.0,2026-01-08 11:45:00-05:00,25671.25,stop,25671.25,25750.7589,25671.25,25580.625,-72.5,-75.24,-76.24,102.5,88.0,1.164773,0,-251.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-75.24,-75.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-13 10:30:00-05:00,2026-01-13 10:30:00-05:00,2026-01-13 10:45:00-05:00,2026-01-13,short,overnight_range_breakout,25832.75,26046.25,25846.0,25946.125,200.25,0.4246031746031746,-1.75,83.65,25881.25,1,25832.5,2026-01-13 10:45:00-05:00,25846.25,stop_same_bar_conservative,25846.25,25937.0625,25846.25,25811.875,-27.5,-30.24,-31.24,53.0,144.0,0.368056,1,-227.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,flat,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-30.240000000000002,-30.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-14 10:30:00-05:00,2026-01-14 10:30:00-05:00,2026-01-14 10:45:00-05:00,2026-01-14,short,overnight_range_breakout,25558.25,25926.0,25701.0,25813.5,225.0,0.4801587301587302,-164.0,115.6,25634.25,1,25558.0,2026-01-14 11:30:00-05:00,25513.75,time_stop,25701.25,25702.5,25701.25,25343.125,88.5,85.76,84.76,177.0,68.0,2.602941,0,-511.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,85.76,85.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-16 10:30:00-05:00,2026-01-16 10:30:00-05:00,2026-01-16 10:45:00-05:00,2026-01-16,short,overnight_range_breakout,25622.75,25878.0,25704.25,25791.125,173.75,0.3373015873015873,149.25,81.85,25675.0,0,25622.75,2026-01-16 11:00:00-05:00,25704.5,stop,25704.5,25725.0625,25704.5,25500.125,-163.5,-166.24,-167.24,45.0,165.5,0.271903,0,-336.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-166.24,-166.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-01-29 10:30:00-05:00,2026-01-29 10:30:00-05:00,2026-01-29 10:45:00-05:00,2026-01-29,short,overnight_range_breakout,25625.0,26294.5,26085.75,26190.125,208.75,0.4523809523809524,-17.25,155.55,25753.5,1,25625.0,2026-01-29 11:30:00-05:00,25709.0,time_stop,26086.0,25819.4375,25819.4375,25333.3438,-168.0,-170.74,-171.74,178.0,213.5,0.833724,0,-1130.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-170.74,-170.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-03 10:30:00-05:00,2026-02-03 10:30:00-05:00,2026-02-03 10:45:00-05:00,2026-02-03,short,overnight_range_breakout,25524.5,26027.75,25866.0,25946.875,161.75,0.2976190476190476,78.25,150.75,25563.75,1,25523.75,2026-02-03 11:30:00-05:00,25503.75,time_stop,25866.25,25712.1875,25712.1875,25241.0938,40.0,37.26,36.26,90.5,216.0,0.418981,0,-846.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,37.26,37.26
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-04 10:30:00-05:00,2026-02-04 10:30:00-05:00,2026-02-04 10:45:00-05:00,2026-02-04,short,overnight_range_breakout,25211.25,25514.5,25325.0,25419.75,189.5,0.39285714285714285,-60.25,154.5,25271.0,1,25211.5,2026-02-04 11:30:00-05:00,24978.75,time_stop,25325.25,25404.625,25325.25,25040.875,465.5,462.76,461.76,473.0,20.0,23.65,0,-416.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,462.76,462.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-05 10:30:00-05:00,2026-02-05 10:30:00-05:00,2026-02-05 10:45:00-05:00,2026-02-05,short,overnight_range_breakout,24677.25,25169.25,24707.75,24938.5,461.5,0.8849206349206349,-227.0,199.45,24701.0,1,24677.5,2026-02-05 11:15:00-05:00,24708.0,stop_same_bar_conservative,24708.0,24926.8125,24708.0,24631.75,-61.0,-63.74,-64.74,281.0,212.5,1.322353,1,-522.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,discovery,-63.74,-63.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-12 10:30:00-05:00,2026-02-12 10:30:00-05:00,2026-02-12 10:45:00-05:00,2026-02-12,short,overnight_range_breakout,25087.5,25420.0,25205.5,25312.75,214.5,0.4642857142857143,68.5,109.7,25254.25,1,25086.25,2026-02-12 11:30:00-05:00,24875.5,time_stop,25205.75,25223.375,25205.75,24907.0,421.5,418.76,417.76,561.5,70.0,8.021429,0,-453.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_up,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,418.76,418.76
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-16 10:30:00-05:00,2026-02-16 10:30:00-05:00,2026-02-16 10:45:00-05:00,2026-02-16,short,overnight_range_breakout,24685.5,24922.25,24753.5,24837.875,168.75,0.32142857142857145,-39.75,60.2,24722.0,1,24685.75,2026-02-16 11:15:00-05:00,24753.75,stop,24753.75,24761.0,24753.75,24583.75,-136.0,-138.74,-139.74,16.0,136.5,0.117216,0,-304.25,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,narrow,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-138.74,-138.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-17 10:30:00-05:00,2026-02-17 10:30:00-05:00,2026-02-17 10:45:00-05:00,2026-02-17,short,overnight_range_breakout,24511.25,24842.0,24518.0,24680.0,324.0,0.7103174603174603,-87.25,159.0,24543.0,1,24512.0,2026-02-17 10:45:00-05:00,24518.25,stop,24518.25,24710.75,24518.25,24502.625,-12.5,-15.24,-16.24,16.5,183.5,0.089918,0,-336.0,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,wide,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-15.24,-15.24
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-19 12:45:00-05:00,2026-02-19 12:45:00-05:00,2026-02-19 13:00:00-05:00,2026-02-19,short,overnight_range_breakout,24780.75,25054.25,24796.25,24925.25,258.0,0.5753968253968254,-123.5,83.75,24844.25,1,24780.5,2026-02-19 13:00:00-05:00,24796.5,stop,24796.5,24885.1875,24796.5,24756.5,-32.0,-34.74,-35.74,28.0,117.5,0.238298,0,-289.5,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,-34.74,-34.74
MNQ_10b_primary_short_midday_breakout_overnight_range_breakout_short_tf15_midday_response_all_ranges_all_gaps_all_touches_mt1,2026-02-23 10:45:00-05:00,2026-02-23 10:45:00-05:00,2026-02-23 11:00:00-05:00,2026-02-23,short,overnight_range_breakout,24744.0,25059.25,24807.0,24933.125,252.25,0.5535714285714286,-93.0,108.54166666666667,24852.25,1,24743.75,2026-02-23 11:45:00-05:00,24735.25,time_stop,24807.25,24879.4271,24807.25,24648.5,17.0,14.26,13.26,152.0,91.5,1.661202,0,-378.75,MNQ,15,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,1,60,45,middle,gap_down,midday_response,MNQ_10a_onrange_overnight_range_breakout_short_tf15_midday_response_next_bar_open_hard_stop_time_exit,validation,14.26,14.26
